path,count
intRo4 subset.Rmd,3
intRo5 transform.Rmd,3
intRo6 clean.Rmd,2
intRo2 visualise.Rmd,2
intRo3 summarise.Rmd,2
.gitignore,1
IntRo.Rproj,1
intRo7 reshape.qmd,1
intRo1 basics.Rmd,1
intRo7 reshape.Rmd,1
intRo3.Rmd,1
