path,count
README.md,6
modulo1/README.md,5
modulo4/README.md,4
inicio/README.md,3
modulo3/README.md,3
modulo2/README.md,2
desafios-programacion/00-palindrome.R,1
modulo1/Sesion_2-1.pdf,1
